app_id,name,tier,env,server_hostnames,depends_on,notes
app-general-611,general service 611,backend,prod,srv-03708;srv-09870;srv-04780;srv-03317;srv-01848;srv-08870;srv-03989;srv-02024;srv-00744;srv-14035;srv-03474;srv-11022,app-db-858,
app-general-612,general service 612,backend,prod,srv-02192;srv-10316;srv-10429;srv-05165;srv-08414;srv-05554;srv-00724;srv-02784;srv-02457;srv-00642;srv-08941;srv-14433;srv-10576;srv-10067;srv-02215;srv-13597;srv-07334;srv-06607,app-cache-943,
app-general-613,general service 613,backend,prod,srv-10067;srv-02215;srv-13597;srv-07334;srv-06607;srv-07925;srv-08678;srv-13143;srv-01184;srv-10329;srv-06135;srv-07597;srv-12215;srv-11519;srv-11643;srv-08308;srv-12241;srv-04565;srv-09837;srv-12975,app-cache-946,
app-general-614,general service 614,backend,staging,srv-11519;srv-11643;srv-08308;srv-12241;srv-04565;srv-09837;srv-12975;srv-03738;srv-10988;srv-14391;srv-13638;srv-10492,app-db-845,
app-general-615,general service 615,backend,prod,srv-12020;srv-06864;srv-14963;srv-05534;srv-08951;srv-03328;srv-13081;srv-14184;srv-00946;srv-02269;srv-11534;srv-06760;srv-02626;srv-07930;srv-00108;srv-05884;srv-13200,app-db-813,
app-general-616,general service 616,backend,staging,srv-07930;srv-00108;srv-05884;srv-13200;srv-08956;srv-14760;srv-10437;srv-10169;srv-09980;srv-03663;srv-10290;srv-02203;srv-14529,app-cache-920,
app-general-617,general service 617,backend,prod,srv-02852;srv-14526;srv-10389;srv-13249;srv-01958;srv-04442;srv-14804;srv-05537,app-db-821,
app-general-618,general service 618,backend,prod,srv-00601;srv-06445;srv-01146;srv-03736;srv-07024;srv-12962;srv-04317;srv-11801;srv-02745;srv-09072;srv-13519;srv-00790;srv-03907;srv-02136,app-cache-949,
app-general-619,general service 619,backend,dev,srv-02136;srv-12004;srv-11575;srv-13239;srv-11091;srv-06184;srv-07290;srv-06501;srv-10386;srv-06490;srv-11202;srv-06051;srv-14559;srv-10699;srv-10356;srv-02297;srv-01372;srv-00732;srv-11331;srv-10875,app-db-866,
app-general-620,general service 620,backend,prod,srv-10699;srv-10356;srv-02297;srv-01372;srv-00732;srv-11331;srv-10875;srv-09491;srv-10877;srv-03892;srv-04786;srv-04542;srv-07335;srv-10272;srv-03725;srv-00595;srv-12946,app-hadoop-468,
app-general-621,general service 621,backend,prod,srv-10272;srv-03725;srv-00595;srv-12946;srv-06711;srv-00502;srv-03251;srv-07808;srv-03637;srv-10230;srv-03940;srv-11372;srv-10139,app-db-839,
app-general-622,general service 622,backend,dev,srv-10560;srv-07138;srv-07955;srv-07486;srv-13607;srv-13172;srv-02553;srv-00504;srv-12458;srv-09968;srv-03728;srv-11314;srv-09723;srv-01870;srv-05913;srv-03858,app-db-781,
app-general-623,general service 623,backend,prod,srv-01870;srv-05913;srv-03858;srv-07461;srv-01610;srv-03295;srv-01759;srv-11632;srv-00689;srv-08610;srv-12579;srv-00444;srv-09005;srv-10040;srv-14326;srv-13876;srv-14686;srv-13761;srv-09395;srv-13218,app-cache-936,
app-general-624,general service 624,backend,dev,srv-10040;srv-14326;srv-13876;srv-14686;srv-13761;srv-09395;srv-13218;srv-13696;srv-07485;srv-09815;srv-02573;srv-01548;srv-09931;srv-05350;srv-00832;srv-11608,app-db-816,
app-general-625,general service 625,backend,staging,srv-05350;srv-00832;srv-11608;srv-04327;srv-10488;srv-01174;srv-10203;srv-01603;srv-02342;srv-08145;srv-04628;srv-13371;srv-04819;srv-13484;srv-11912,app-db-863,
app-general-626,general service 626,backend,dev,srv-13484;srv-11912;srv-08442;srv-03808;srv-12322;srv-05321;srv-11878;srv-07226;srv-11540;srv-07837;srv-02266;srv-09919;srv-11025;srv-11873;srv-10233;srv-02762;srv-08652,app-hadoop-447,
app-general-627,general service 627,backend,prod,srv-11873;srv-10233;srv-02762;srv-08652;srv-04087;srv-07322;srv-03893;srv-08210;srv-05288;srv-11901;srv-02012;srv-07007;srv-13356;srv-08027;srv-01391;srv-12152;srv-02029,app-db-818,
app-general-628,general service 628,backend,staging,srv-08027;srv-01391;srv-12152;srv-02029;srv-08467;srv-08167;srv-12094;srv-11888;srv-12822;srv-07942;srv-12549;srv-12832;srv-06496;srv-05662;srv-07751,app-db-817,
app-general-629,general service 629,backend,staging,srv-05662;srv-07751;srv-14147;srv-01061;srv-04718;srv-02578;srv-03590;srv-11693;srv-08697;srv-07169,app-cache-932,
app-general-630,general service 630,backend,staging,srv-06195;srv-09110;srv-03138;srv-06295;srv-11616;srv-05481;srv-12582;srv-09357;srv-05091;srv-14521,app-db-817,
app-general-631,general service 631,backend,staging,srv-03313;srv-03973;srv-14683;srv-13551;srv-02792;srv-10204;srv-07936;srv-10666;srv-04966;srv-11158;srv-00088;srv-12991,app-db-787,
app-general-632,general service 632,backend,prod,srv-11013;srv-04364;srv-06338;srv-03822;srv-03505;srv-12245;srv-13931;srv-04294;srv-13459;srv-12689,app-db-811,
app-general-633,general service 633,backend,staging,srv-07307;srv-06019;srv-14309;srv-10573;srv-06530;srv-03957;srv-14870;srv-13016;srv-09053;srv-12219;srv-14661,app-db-789,
app-general-634,general service 634,backend,prod,srv-14976;srv-13168;srv-06134;srv-07037;srv-07352;srv-08238;srv-11238;srv-08044;srv-03541;srv-11908;srv-09081;srv-12204;srv-10197;srv-05762;srv-14085;srv-11412;srv-05134,app-db-796,
app-general-635,general service 635,backend,dev,srv-05762;srv-14085;srv-11412;srv-05134;srv-00884;srv-09435;srv-06518;srv-10297;srv-09117;srv-13443;srv-09014,app-db-794,
app-general-636,general service 636,backend,prod,srv-14495;srv-14761;srv-04569;srv-08383;srv-09207;srv-00413;srv-12915;srv-08232;srv-14780;srv-01142;srv-11723;srv-08483;srv-12653;srv-09964;srv-12272;srv-03684;srv-01400,app-hadoop-467,
app-general-637,general service 637,backend,prod,srv-09964;srv-12272;srv-03684;srv-01400;srv-10873;srv-08759;srv-06457;srv-11012;srv-03599;srv-02808;srv-00319;srv-08679;srv-09085;srv-11134;srv-07256;srv-05237;srv-05472;srv-09739;srv-01899,app-hadoop-487,
app-general-638,general service 638,backend,prod,srv-11134;srv-07256;srv-05237;srv-05472;srv-09739;srv-01899;srv-09268;srv-05017;srv-06503;srv-10935;srv-09366;srv-02034;srv-10545;srv-10296;srv-08180,app-hadoop-488,
app-general-639,general service 639,backend,prod,srv-10296;srv-08180;srv-12462;srv-04864;srv-02333;srv-06464;srv-13836;srv-12145;srv-02925;srv-11208;srv-07773;srv-03710;srv-12742;srv-08289;srv-08539;srv-02247;srv-07365;srv-14993,app-cache-936,
app-general-640,general service 640,backend,dev,srv-08289;srv-08539;srv-02247;srv-07365;srv-14993;srv-04058;srv-07530;srv-11072;srv-01188;srv-09734;srv-00094;srv-03665;srv-11809;srv-13439;srv-04547;srv-09672,app-cache-936,
app-general-641,general service 641,backend,dev,srv-13439;srv-04547;srv-09672;srv-14013;srv-11814;srv-09942;srv-08286;srv-10287,app-cache-932,
app-general-642,general service 642,backend,prod,srv-10057;srv-11049;srv-06465;srv-10604;srv-07952;srv-00329;srv-13741;srv-09705;srv-08715;srv-00867,app-cache-926,
app-general-643,general service 643,backend,staging,srv-07980;srv-11749;srv-10365;srv-08118;srv-11517;srv-03852;srv-03545;srv-08979;srv-01783;srv-01053;srv-09244,app-cache-949,
app-general-644,general service 644,backend,staging,srv-14032;srv-01801;srv-01317;srv-03039;srv-02590;srv-10458;srv-14229;srv-00623,app-hadoop-445,
app-general-645,general service 645,backend,staging,srv-03729;srv-07090;srv-11915;srv-12454;srv-07366;srv-10332;srv-09822;srv-07894,app-db-829,
app-general-646,general service 646,backend,prod,srv-13686;srv-04038;srv-07932;srv-02164;srv-04843;srv-12375;srv-05046;srv-12026;srv-10966;srv-04148;srv-01929,app-hadoop-441,
app-general-647,general service 647,backend,prod,srv-03502;srv-12625;srv-03866;srv-11045;srv-14471;srv-12279;srv-14315;srv-08448;srv-02743;srv-12939;srv-07801;srv-05755;srv-14111;srv-14486;srv-09180;srv-09179;srv-01389;srv-06768;srv-00274;srv-03018,app-db-790,
app-general-648,general service 648,backend,staging,srv-14486;srv-09180;srv-09179;srv-01389;srv-06768;srv-00274;srv-03018;srv-01255;srv-07667;srv-07060;srv-03212;srv-12002;srv-06235;srv-08575;srv-11417;srv-03099;srv-00016;srv-03233;srv-01331;srv-06353,app-cache-938,
app-general-649,general service 649,backend,staging,srv-08575;srv-11417;srv-03099;srv-00016;srv-03233;srv-01331;srv-06353;srv-00304;srv-11691;srv-14274;srv-04625;srv-03636;srv-13128;srv-12105;srv-14477;srv-05781;srv-13141,app-db-778,
app-general-650,general service 650,backend,prod,srv-12105;srv-14477;srv-05781;srv-13141;srv-07855;srv-12740;srv-08593;srv-04349;srv-07475;srv-10010;srv-08183;srv-12156;srv-01865;srv-05794;srv-00757;srv-03577;srv-09854,app-db-809,
app-general-651,general service 651,backend,prod,srv-05794;srv-00757;srv-03577;srv-09854;srv-09089;srv-11312;srv-05120;srv-05685;srv-12138;srv-06563;srv-07645;srv-03133;srv-07569,app-hadoop-478,
app-general-652,general service 652,backend,prod,srv-14826;srv-02205;srv-05446;srv-09549;srv-13712;srv-13272;srv-14000;srv-03910;srv-00566,app-hadoop-451,
app-general-653,general service 653,backend,staging,srv-03873;srv-11696;srv-09610;srv-07162;srv-09940;srv-03635;srv-10569;srv-04567;srv-05453;srv-13990;srv-13260;srv-10081,app-cache-945,
app-general-654,general service 654,backend,staging,srv-10691;srv-14401;srv-06962;srv-00553;srv-03315;srv-05883;srv-05747;srv-05276,app-db-865,
app-general-655,general service 655,backend,prod,srv-12916;srv-09401;srv-02966;srv-07432;srv-07372;srv-04791;srv-02520;srv-12826;srv-09640;srv-05463;srv-09480;srv-04618;srv-02595;srv-07308;srv-10172,app-db-864,
app-general-656,general service 656,backend,prod,srv-07308;srv-10172;srv-00682;srv-07210;srv-07847;srv-01124;srv-05476;srv-01825;srv-11173;srv-12690;srv-05004;srv-00615;srv-09908;srv-00365;srv-09683;srv-06128,app-hadoop-466,
app-general-657,general service 657,backend,prod,srv-00365;srv-09683;srv-06128;srv-10280;srv-03503;srv-04767;srv-11589;srv-12482;srv-08101;srv-14317;srv-02178;srv-05316;srv-05935;srv-06652;srv-04221;srv-03998,app-cache-919,
app-general-658,general service 658,backend,prod,srv-06652;srv-04221;srv-03998;srv-08818;srv-07966;srv-05622;srv-06701;srv-08952;srv-10549;srv-06426;srv-04482;srv-09914;srv-00160;srv-05599;srv-06008;srv-07988,app-hadoop-487,
app-general-659,general service 659,backend,prod,srv-05599;srv-06008;srv-07988;srv-04648;srv-08356;srv-03356;srv-08505;srv-07587;srv-11457;srv-13792;srv-06845;srv-00320;srv-12361;srv-04555,app-db-803,
app-general-660,general service 660,backend,staging,srv-04555;srv-03125;srv-08028;srv-12092;srv-03484;srv-13684;srv-04432;srv-06960;srv-01482;srv-10231;srv-04538;srv-04340;srv-06688;srv-01778;srv-02698;srv-04487;srv-00161;srv-12363;srv-01162,app-db-834,
app-general-661,general service 661,backend,staging,srv-01778;srv-02698;srv-04487;srv-00161;srv-12363;srv-01162;srv-02812;srv-10422;srv-00980;srv-10620;srv-10226;srv-05260;srv-00613;srv-10670;srv-12320;srv-02656,app-db-774,
app-general-662,general service 662,backend,prod,srv-10670;srv-12320;srv-02656;srv-07219;srv-13068;srv-12632;srv-12227;srv-02777;srv-03778;srv-08020;srv-05780;srv-02611;srv-09296;srv-00259;srv-02291;srv-06847;srv-00728;srv-04078;srv-00633;srv-02785,app-hadoop-448,
app-general-663,general service 663,backend,prod,srv-00259;srv-02291;srv-06847;srv-00728;srv-04078;srv-00633;srv-02785;srv-09059;srv-13041,app-db-836,
app-general-664,general service 664,backend,prod,srv-12725;srv-11287;srv-04406;srv-06986;srv-03974;srv-06247;srv-10953;srv-00402;srv-05797;srv-03586;srv-08619;srv-04506;srv-00840;srv-01002;srv-10745;srv-05544;srv-08944;srv-05163;srv-03628,app-db-855,
app-general-665,general service 665,backend,prod,srv-01002;srv-10745;srv-05544;srv-08944;srv-05163;srv-03628;srv-03393;srv-10240;srv-06765;srv-03510;srv-08536;srv-07892,app-cache-926,
app-general-666,general service 666,backend,prod,srv-14910;srv-06406;srv-03463;srv-13336;srv-01168;srv-02278;srv-08382;srv-01536;srv-13887,app-cache-936,
app-general-667,general service 667,backend,prod,srv-04455;srv-05424;srv-03265;srv-00904;srv-14470;srv-13432;srv-04686;srv-14438,app-cache-930,
app-general-668,general service 668,backend,prod,srv-12650;srv-11339;srv-03319;srv-12427;srv-08361;srv-06196;srv-01999;srv-06096;srv-01480;srv-04651;srv-03722;srv-04783;srv-05256;srv-05984;srv-06157;srv-06592,app-db-824,
app-general-669,general service 669,backend,prod,srv-05984;srv-06157;srv-06592;srv-04312;srv-12565;srv-07380;srv-09065;srv-13063;srv-05946;srv-09621;srv-11738;srv-14612;srv-11323;srv-03194;srv-01658;srv-10265,app-hadoop-470,
app-general-670,general service 670,backend,staging,srv-03194;srv-01658;srv-10265;srv-06125;srv-12548;srv-02816;srv-10161;srv-03428;srv-05187;srv-12071;srv-14007;srv-08022;srv-14143;srv-00425;srv-11545;srv-08190,app-db-850,
app-general-671,general service 671,backend,prod,srv-00425;srv-11545;srv-08190;srv-07092;srv-11123;srv-00688;srv-12513;srv-06644;srv-11583;srv-10630;srv-09220;srv-13930;srv-09859;srv-00873;srv-08755;srv-10113;srv-11606;srv-00145;srv-04704;srv-10550,app-cache-942,
app-general-672,general service 672,backend,staging,srv-00873;srv-08755;srv-10113;srv-11606;srv-00145;srv-04704;srv-10550;srv-07482;srv-02898;srv-07912;srv-11048;srv-12392;srv-06835;srv-04815,app-hadoop-452,
app-general-673,general service 673,backend,prod,srv-04815;srv-14307;srv-09206;srv-02546;srv-13007;srv-03595;srv-00909;srv-11243;srv-02270;srv-14944;srv-09096;srv-07068;srv-14876;srv-01739;srv-07420;srv-02416,app-db-833,
app-general-674,general service 674,backend,prod,srv-01739;srv-07420;srv-02416;srv-14951;srv-14273;srv-11435;srv-09458;srv-11218;srv-09588;srv-11041;srv-03825;srv-09289;srv-02654;srv-02531;srv-05323;srv-06449;srv-07269;srv-03458,app-cache-945,
app-general-675,general service 675,backend,prod,srv-02531;srv-05323;srv-06449;srv-07269;srv-03458;srv-01456;srv-09147;srv-08443;srv-09542;srv-12099;srv-13470;srv-00713;srv-09192;srv-13759;srv-13789,app-cache-937,
app-general-676,general service 676,backend,prod,srv-13759;srv-13789;srv-02885;srv-10592;srv-14335;srv-13318;srv-06075;srv-06658;srv-02460;srv-11083,app-hadoop-469,
app-general-677,general service 677,backend,staging,srv-00256;srv-05404;srv-00532;srv-13410;srv-04635;srv-12393;srv-02577;srv-14782;srv-05593;srv-07192;srv-06061,app-cache-947,
app-general-678,general service 678,backend,prod,srv-03760;srv-10510;srv-02288;srv-06906;srv-13613;srv-04516;srv-05961;srv-08376;srv-09795;srv-11926;srv-12053;srv-12818;srv-07812;srv-11505;srv-03225;srv-02038;srv-03704,app-db-790,
app-general-679,general service 679,backend,prod,srv-11505;srv-03225;srv-02038;srv-03704;srv-01271;srv-09790;srv-04972;srv-00186;srv-02112;srv-05799;srv-00747;srv-08607;srv-00387;srv-11028;srv-06111;srv-06676;srv-01729;srv-13943;srv-04916,app-db-829,
app-general-680,general service 680,backend,prod,srv-11028;srv-06111;srv-06676;srv-01729;srv-13943;srv-04916;srv-08362;srv-08703,app-db-804,
app-general-681,general service 681,backend,prod,srv-02876;srv-09653;srv-13604;srv-07275;srv-05605;srv-03705;srv-08890;srv-14658;srv-10150;srv-14223;srv-14965;srv-11184,app-hadoop-481,
app-general-682,general service 682,backend,prod,srv-11394;srv-12293;srv-14165;srv-07528;srv-13912;srv-11714;srv-00169;srv-03671;srv-09285;srv-04448;srv-08700;srv-13156,app-db-860,
app-general-683,general service 683,backend,staging,srv-04822;srv-01741;srv-11099;srv-06227;srv-10242;srv-06238;srv-14136;srv-07245;srv-04536;srv-00360;srv-11734;srv-06368;srv-08199;srv-08146;srv-03055;srv-12425;srv-04796;srv-03657;srv-06364,app-db-791,
app-general-684,general service 684,backend,prod,srv-08146;srv-03055;srv-12425;srv-04796;srv-03657;srv-06364;srv-11254;srv-10625;srv-14500;srv-07679,app-db-855,
app-general-685,general service 685,backend,prod,srv-11914;srv-09703;srv-14189;srv-11297;srv-00229;srv-07028;srv-11895;srv-11851;srv-10777;srv-10976;srv-02706;srv-07014;srv-03521;srv-10834;srv-03790,app-db-804,
app-general-686,general service 686,backend,prod,srv-10834;srv-03790;srv-07149;srv-03119;srv-04410;srv-04160;srv-11735;srv-01574;srv-11891;srv-07676;srv-02924;srv-11409;srv-02828;srv-13055;srv-07565;srv-10701;srv-09478;srv-05150,app-hadoop-465,
app-general-687,general service 687,backend,staging,srv-13055;srv-07565;srv-10701;srv-09478;srv-05150;srv-07683;srv-03022;srv-06821;srv-00786;srv-02710;srv-12193;srv-05568;srv-03819;srv-03033;srv-12497;srv-00121;srv-00654,app-cache-948,
app-general-688,general service 688,backend,staging,srv-03033;srv-12497;srv-00121;srv-00654;srv-03799;srv-02928;srv-06871;srv-06178;srv-03785;srv-06525;srv-09317;srv-04321;srv-01147;srv-10066;srv-07398,app-db-783,
app-general-689,general service 689,backend,prod,srv-10066;srv-07398;srv-06669;srv-12897;srv-14668;srv-05761;srv-12224;srv-14199;srv-03514;srv-14417,app-db-847,
app-general-690,general service 690,backend,prod,srv-10921;srv-14415;srv-14332;srv-02655;srv-06998;srv-00648;srv-08397;srv-06764;srv-05665,app-db-829,
app-general-691,general service 691,backend,prod,srv-04491;srv-05648;srv-06678;srv-10220;srv-14194;srv-10886;srv-04748;srv-02382;srv-01846;srv-10645;srv-03191;srv-02882;srv-13735;srv-00138;srv-11736;srv-03292,app-db-849,
app-general-692,general service 692,backend,prod,srv-00138;srv-11736;srv-03292;srv-03334;srv-05387;srv-14677;srv-12157;srv-07513;srv-12437;srv-06793;srv-12843,app-db-833,
app-general-693,general service 693,backend,prod,srv-03970;srv-08980;srv-04481;srv-14919;srv-08470;srv-02170;srv-04924;srv-12542;srv-07100;srv-01279;srv-09308;srv-04979;srv-13310;srv-14172;srv-14499;srv-04416;srv-13292;srv-06144;srv-14095,app-cache-927,
app-general-694,general service 694,backend,prod,srv-14172;srv-14499;srv-04416;srv-13292;srv-06144;srv-14095;srv-06323;srv-08390;srv-08753;srv-14304;srv-04989;srv-04113;srv-05457;srv-10747,app-db-860,
app-general-695,general service 695,backend,prod,srv-10747;srv-09291;srv-06350;srv-02615;srv-14640;srv-02371;srv-13219;srv-12809;srv-10054;srv-00067;srv-06014;srv-05566;srv-11253;srv-13308;srv-08219,app-cache-952,
app-general-696,general service 696,backend,prod,srv-13308;srv-08219;srv-08106;srv-04092;srv-04898;srv-05759;srv-00860;srv-07274;srv-09650;srv-14916;srv-11821;srv-01538;srv-09093;srv-13395;srv-02735;srv-02946;srv-14933;srv-02095;srv-12713,app-db-801,
app-general-697,general service 697,backend,prod,srv-13395;srv-02735;srv-02946;srv-14933;srv-02095;srv-12713;srv-04882;srv-13942;srv-05221;srv-12076;srv-03250,app-cache-919,
app-general-698,general service 698,backend,prod,srv-11890;srv-14514;srv-14383;srv-00810;srv-12543;srv-13967;srv-07741;srv-06580;srv-08304;srv-13211;srv-13873;srv-01932;srv-12262;srv-02316;srv-07220;srv-00040;srv-06417;srv-03830;srv-12973,app-db-842,
app-general-699,general service 699,backend,staging,srv-02316;srv-07220;srv-00040;srv-06417;srv-03830;srv-12973;srv-14582;srv-08879;srv-14354;srv-01341;srv-01737;srv-14430;srv-07670;srv-07278;srv-05506,app-cache-925,
app-general-700,general service 700,backend,prod,srv-07278;srv-05506;srv-10999;srv-10982;srv-06802;srv-13549;srv-11722;srv-14621;srv-00022,app-hadoop-452,
app-general-701,general service 701,backend,staging,srv-04463;srv-05154;srv-14878;srv-09622;srv-01233;srv-08263;srv-03711;srv-00475;srv-02117;srv-01975;srv-08520,app-db-796,
app-general-702,general service 702,backend,dev,srv-08170;srv-14515;srv-10979;srv-12887;srv-06657;srv-05023;srv-02019;srv-07771;srv-03078;srv-00369;srv-11694;srv-11246;srv-08490;srv-02623;srv-05157;srv-04166,app-db-803,
