sys_id,name,hostname,fqdn,ip_address,os,os_version,ram_gb,cpus,company,environment,business_criticality,location,virtual,subnet,serial_number
SYS6988,db-06989,db-06989,db-06989.dc1.corp,10.10.31.4,centos,7.9,47,11,Corp,staging,medium,dc1,true,10.10.31.0/24,SN706988
SYS6989,srv-06990,srv-06990,srv-06990.dc1.corp,10.10.44.100,centos,7.9,16,6,Corp,prod,high,dc1,true,10.10.44.0/24,SN706989
SYS6990,web-06991,web-06991,web-06991.dc2.corp,10.20.24.108,ubuntu,22.04,5,4,Corp,prod,low,dc2,true,10.20.24.0/24,SN706990
SYS6991,app-06992,app-06992,app-06992.dc1.corp,10.10.29.225,centos,7.9,7,8,Corp,prod,low,dc1,true,10.10.29.0/24,SN706991
SYS6992,web-06993,web-06993,web-06993.dc2.corp,10.20.25.103,centos,8.4,4,3,Corp,staging,high,dc2,true,10.20.25.0/24,SN706992
SYS6993,k8s-w-06994,k8s-w-06994,k8s-w-06994.dc1.corp,10.10.13.148,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.13.0/24,SN706993
SYS6994,k8s-w-06995,k8s-w-06995,k8s-w-06995.dc3.corp,10.30.42.124,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.42.0/24,SN706994
SYS6995,db-06996,db-06996,db-06996.dc2.corp,10.20.49.153,oracle linux,8.6,48,13,Corp,staging,high,dc2,true,10.20.49.0/24,SN706995
SYS6996,web-06997,web-06997,web-06997.dc1.corp,10.10.15.173,centos,8.4,8,4,Corp,prod,medium,dc1,true,10.10.15.0/24,SN706996
SYS6997,srv-06998,srv-06998,srv-06998.dc3.corp,10.30.57.201,debian,11,8,7,Corp,prod,low,dc3,true,10.30.57.0/24,SN706997
SYS6998,app-06999,app-06999,app-06999.dc1.corp,10.10.48.155,rhel,8.6,16,5,Corp,prod,high,dc1,true,10.10.48.0/24,SN706998
SYS6999,web-07000,web-07000,web-07000.dc1.corp,10.10.54.165,ubuntu,22.04,6,4,Corp,staging,medium,dc1,true,10.10.54.0/24,SN706999
SYS7000,web-07001,web-07001,web-07001.dc1.corp,10.10.27.114,ubuntu,22.04,4,2,Corp,prod,low,dc1,true,10.10.27.0/24,SN707000
SYS7001,cache-07002,cache-07002,cache-07002.dc2.corp,10.20.56.145,centos,7.9,30,4,Corp,prod,high,dc2,true,10.20.56.0/24,SN707001
SYS7002,web-07003,web-07003,web-07003.dc1.corp,10.10.47.163,centos,8.4,8,3,Corp,staging,high,dc1,true,10.10.47.0/24,SN707002
SYS7003,srv-07004,srv-07004,srv-07004.dc1.corp,10.10.55.111,debian,11,4,7,Corp,staging,high,dc1,true,10.10.55.0/24,SN707003
SYS7004,k8s-m-07005,k8s-m-07005,k8s-m-07005.dc2.corp,10.20.13.63,ubuntu,22.04,16,8,Corp,prod,high,dc2,false,10.20.13.0/24,SN707004
SYS7005,srv-07006,srv-07006,srv-07006.dc2.corp,10.20.20.159,centos,7.9,16,8,Corp,prod,medium,dc2,true,10.20.20.0/24,SN707005
SYS7006,srv-07007,srv-07007,srv-07007.dc1.corp,10.10.40.117,ubuntu,22.04,12,7,Corp,prod,high,dc1,true,10.10.40.0/24,SN707006
SYS7007,srv-07008,srv-07008,srv-07008.dc1.corp,10.10.45.227,windows,2019,6,2,Corp,dev,medium,dc1,true,10.10.45.0/24,SN707007
SYS7008,srv-07009,srv-07009,srv-07009.dc2.corp,10.20.1.198,centos,7.9,10,5,Corp,prod,medium,dc2,true,10.20.1.0/24,SN707008
SYS7009,web-07010,web-07010,web-07010.dc2.corp,10.20.52.152,ubuntu,22.04,6,3,Corp,prod,medium,dc2,true,10.20.52.0/24,SN707009
SYS7010,app-07011,app-07011,app-07011.dc2.corp,10.20.24.226,rhel,8.6,5,5,Corp,prod,low,dc2,true,10.20.24.0/24,SN707010
SYS7011,app-07012,app-07012,app-07012.dc1.corp,10.10.44.22,ubuntu,22.04,10,2,Corp,prod,medium,dc1,true,10.10.44.0/24,SN707011
SYS7012,app-07013,app-07013,app-07013.dc1.corp,10.10.33.74,centos,7.9,4,3,Corp,prod,high,dc1,true,10.10.33.0/24,SN707012
SYS7013,srv-07014,srv-07014,srv-07014.dc3.corp,10.30.2.55,centos,7.9,5,6,Corp,prod,high,dc3,true,10.30.2.0/24,SN707013
SYS7014,srv-07015,srv-07015,srv-07015.dc2.corp,10.20.48.4,centos,7.9,6,5,Corp,prod,medium,dc2,true,10.20.48.0/24,SN707014
SYS7015,app-07016,app-07016,app-07016.dc2.corp,10.20.36.190,rhel,8.6,5,4,Corp,prod,medium,dc2,true,10.20.36.0/24,SN707015
SYS7016,app-07017,app-07017,app-07017.dc1.corp,10.10.34.117,centos,7.9,16,4,Corp,prod,medium,dc1,true,10.10.34.0/24,SN707016
SYS7017,srv-07018,srv-07018,srv-07018.dc3.corp,10.30.48.104,debian,11,10,5,Corp,dev,medium,dc3,true,10.30.48.0/24,SN707017
SYS7018,app-07019,app-07019,app-07019.dc1.corp,10.10.58.247,centos,7.9,4,2,Corp,staging,high,dc1,true,10.10.58.0/24,SN707018
SYS7019,app-07020,app-07020,app-07020.dc2.corp,10.20.34.44,ubuntu,22.04,8,8,Corp,prod,high,dc2,true,10.20.34.0/24,SN707019
SYS7020,app-07021,app-07021,app-07021.dc1.corp,10.10.16.164,ubuntu,22.04,16,7,Corp,prod,high,dc1,true,10.10.16.0/24,SN707020
SYS7021,srv-07022,srv-07022,srv-07022.dc1.corp,10.10.3.200,debian,11,5,3,Corp,prod,low,dc1,true,10.10.3.0/24,SN707021
SYS7022,hdop-07023,hdop-07023,hdop-07023.dc1.corp,10.10.28.212,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.28.0/24,SN707022
SYS7023,srv-07024,srv-07024,srv-07024.dc1.corp,10.10.43.182,windows,2019,16,4,Corp,staging,medium,dc1,true,10.10.43.0/24,SN707023
SYS7024,db-07025,db-07025,db-07025.dc3.corp,10.30.2.222,oracle linux,8.6,60,14,Corp,staging,medium,dc3,true,10.30.2.0/24,SN707024
SYS7025,app-07026,app-07026,app-07026.dc3.corp,10.30.22.76,centos,7.9,12,6,Corp,prod,medium,dc3,true,10.30.22.0/24,SN707025
SYS7026,srv-07027,srv-07027,srv-07027.dc1.corp,10.10.42.95,debian,11,7,7,Corp,prod,medium,dc1,true,10.10.42.0/24,SN707026
SYS7027,srv-07028,srv-07028,srv-07028.dc3.corp,10.30.45.101,windows,2019,8,3,Corp,prod,high,dc3,true,10.30.45.0/24,SN707027
SYS7028,db-07029,db-07029,db-07029.dc2.corp,10.20.17.91,oracle linux,8.6,35,15,Corp,prod,medium,dc2,true,10.20.17.0/24,SN707028
SYS7029,cache-07030,cache-07030,cache-07030.dc1.corp,10.10.29.68,centos,7.9,24,4,Corp,prod,high,dc1,true,10.10.29.0/24,SN707029
SYS7030,cache-07031,cache-07031,cache-07031.dc1.corp,10.10.31.101,centos,7.9,19,4,Corp,staging,medium,dc1,true,10.10.31.0/24,SN707030
SYS7031,web-07032,web-07032,web-07032.dc1.corp,10.10.21.189,ubuntu,22.04,4,3,Corp,prod,high,dc1,true,10.10.21.0/24,SN707031
SYS7032,app-07033,app-07033,app-07033.dc2.corp,10.20.50.173,centos,7.9,11,7,Corp,dev,medium,dc2,true,10.20.50.0/24,SN707032
SYS7033,app-07034,app-07034,app-07034.dc1.corp,10.10.18.57,ubuntu,22.04,7,5,Corp,staging,high,dc1,true,10.10.18.0/24,SN707033
SYS7034,srv-07035,srv-07035,srv-07035.dc3.corp,10.30.27.88,debian,11,15,8,Corp,prod,medium,dc3,true,10.30.27.0/24,SN707034
SYS7035,app-07036,app-07036,app-07036.dc3.corp,10.30.50.9,rhel,8.6,10,5,Corp,prod,medium,dc3,true,10.30.50.0/24,SN707035
SYS7036,srv-07037,srv-07037,srv-07037.dc1.corp,10.10.6.93,centos,7.9,14,7,Corp,staging,medium,dc1,true,10.10.6.0/24,SN707036
SYS7037,db-07038,db-07038,db-07038.dc1.corp,10.10.27.133,oracle linux,8.6,38,12,Corp,prod,medium,dc1,true,10.10.27.0/24,SN707037
SYS7038,db-07039,db-07039,db-07039.dc3.corp,10.30.2.97,oracle linux,8.6,35,10,Corp,prod,medium,dc3,true,10.30.2.0/24,SN707038
SYS7039,app-07040,app-07040,app-07040.dc1.corp,10.10.46.64,centos,7.9,7,3,Corp,prod,high,dc1,true,10.10.46.0/24,SN707039
SYS7040,srv-07041,srv-07041,srv-07041.dc3.corp,10.30.21.247,ubuntu,22.04,8,3,Corp,prod,medium,dc3,true,10.30.21.0/24,SN707040
SYS7041,mon-07042,mon-07042,mon-07042.dc1.corp,10.10.40.216,ubuntu,22.04,7,2,Corp,prod,low,dc1,true,10.10.40.0/24,SN707041
SYS7042,srv-07043,srv-07043,srv-07043.dc3.corp,10.30.30.215,debian,11,5,2,Corp,prod,medium,dc3,true,10.30.30.0/24,SN707042
SYS7043,web-07044,web-07044,web-07044.dc1.corp,10.10.51.104,centos,8.4,6,4,Corp,prod,high,dc1,true,10.10.51.0/24,SN707043
SYS7044,k8s-w-07045,k8s-w-07045,k8s-w-07045.dc2.corp,10.20.11.144,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.11.0/24,SN707044
SYS7045,srv-07046,srv-07046,srv-07046.dc2.corp,10.20.33.229,debian,11,6,2,Corp,prod,high,dc2,true,10.20.33.0/24,SN707045
SYS7046,app-07047,app-07047,app-07047.dc1.corp,10.10.14.167,rhel,8.6,12,7,Corp,staging,medium,dc1,true,10.10.14.0/24,SN707046
SYS7047,srv-07048,srv-07048,srv-07048.dc2.corp,10.20.49.94,debian,11,12,8,Corp,prod,high,dc2,true,10.20.49.0/24,SN707047
SYS7048,app-07049,app-07049,app-07049.dc3.corp,10.30.28.117,rhel,8.6,12,3,Corp,prod,medium,dc3,true,10.30.28.0/24,SN707048
SYS7049,srv-07050,srv-07050,srv-07050.dc1.corp,10.10.42.153,windows,2019,12,5,Corp,prod,medium,dc1,true,10.10.42.0/24,SN707049
SYS7050,hdop-07051,hdop-07051,hdop-07051.dc1.corp,10.10.26.170,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.26.0/24,SN707050
SYS7051,app-07052,app-07052,app-07052.dc1.corp,10.10.10.8,rhel,8.6,8,4,Corp,prod,high,dc1,true,10.10.10.0/24,SN707051
SYS7052,app-07053,app-07053,app-07053.dc1.corp,10.10.6.173,ubuntu,22.04,9,3,Corp,prod,low,dc1,true,10.10.6.0/24,SN707052
SYS7053,srv-07054,srv-07054,srv-07054.dc2.corp,10.20.28.22,debian,11,8,7,Corp,staging,high,dc2,true,10.20.28.0/24,SN707053
SYS7054,app-07055,app-07055,app-07055.dc1.corp,10.10.37.14,ubuntu,22.04,14,3,Corp,staging,high,dc1,true,10.10.37.0/24,SN707054
SYS7055,srv-07056,srv-07056,srv-07056.dc3.corp,10.30.51.34,windows,2019,9,8,Corp,prod,medium,dc3,true,10.30.51.0/24,SN707055
SYS7056,app-07057,app-07057,app-07057.dc1.corp,10.10.40.245,centos,7.9,8,4,Corp,prod,high,dc1,true,10.10.40.0/24,SN707056
SYS7057,web-07058,web-07058,web-07058.dc2.corp,10.20.27.128,ubuntu,22.04,6,3,Corp,dev,low,dc2,true,10.20.27.0/24,SN707057
SYS7058,srv-07059,srv-07059,srv-07059.dc2.corp,10.20.59.245,windows,2019,11,2,Corp,prod,medium,dc2,true,10.20.59.0/24,SN707058
SYS7059,srv-07060,srv-07060,srv-07060.dc1.corp,10.10.34.187,debian,11,16,5,Corp,dev,medium,dc1,true,10.10.34.0/24,SN707059
SYS7060,srv-07061,srv-07061,srv-07061.dc1.corp,10.10.31.199,windows,2019,8,6,Corp,prod,low,dc1,true,10.10.31.0/24,SN707060
SYS7061,srv-07062,srv-07062,srv-07062.dc2.corp,10.20.46.186,debian,11,15,8,Corp,prod,medium,dc2,true,10.20.46.0/24,SN707061
SYS7062,srv-07063,srv-07063,srv-07063.dc1.corp,10.10.49.24,centos,7.9,12,6,Corp,prod,medium,dc1,true,10.10.49.0/24,SN707062
SYS7063,db-07064,db-07064,db-07064.dc2.corp,10.20.18.130,centos,7.9,59,16,Corp,prod,medium,dc2,true,10.20.18.0/24,SN707063
SYS7064,app-07065,app-07065,app-07065.dc1.corp,10.10.12.196,ubuntu,22.04,5,5,Corp,prod,low,dc1,true,10.10.12.0/24,SN707064
SYS7065,srv-07066,srv-07066,srv-07066.dc1.corp,10.10.19.13,centos,7.9,11,4,Corp,staging,medium,dc1,true,10.10.19.0/24,SN707065
SYS7066,k8s-w-07067,k8s-w-07067,k8s-w-07067.dc1.corp,10.10.1.229,ubuntu,22.04,64,16,Corp,staging,medium,dc1,false,10.10.1.0/24,SN707066
SYS7067,srv-07068,srv-07068,srv-07068.dc1.corp,10.10.51.222,centos,7.9,10,4,Corp,staging,high,dc1,true,10.10.51.0/24,SN707067
SYS7068,k8s-w-07069,k8s-w-07069,k8s-w-07069.dc1.corp,10.10.42.110,ubuntu,22.04,64,16,Corp,staging,medium,dc1,false,10.10.42.0/24,SN707068
SYS7069,app-07070,app-07070,app-07070.dc3.corp,10.30.2.193,ubuntu,22.04,4,5,Corp,dev,medium,dc3,true,10.30.2.0/24,SN707069
SYS7070,srv-07071,srv-07071,srv-07071.dc1.corp,10.10.25.36,ubuntu,22.04,6,6,Corp,prod,low,dc1,true,10.10.25.0/24,SN707070
SYS7071,srv-07072,srv-07072,srv-07072.dc1.corp,10.10.32.60,ubuntu,22.04,6,4,Corp,staging,medium,dc1,true,10.10.32.0/24,SN707071
SYS7072,app-07073,app-07073,app-07073.dc3.corp,10.30.36.6,rhel,8.6,10,6,Corp,dev,high,dc3,true,10.30.36.0/24,SN707072
SYS7073,cache-07074,cache-07074,cache-07074.dc1.corp,10.10.33.49,centos,7.9,27,4,Corp,prod,medium,dc1,true,10.10.33.0/24,SN707073
SYS7074,app-07075,app-07075,app-07075.dc1.corp,10.10.58.38,rhel,8.6,11,4,Corp,prod,medium,dc1,true,10.10.58.0/24,SN707074
SYS7075,hdop-07076,hdop-07076,hdop-07076.dc1.corp,10.10.32.40,centos,7.9,64,16,Corp,staging,high,dc1,false,10.10.32.0/24,SN707075
SYS7076,db-07077,db-07077,db-07077.dc2.corp,10.20.6.200,centos,7.9,43,11,Corp,staging,medium,dc2,true,10.20.6.0/24,SN707076
SYS7077,db-07078,db-07078,db-07078.dc1.corp,10.10.45.126,oracle linux,8.6,50,13,Corp,staging,low,dc1,true,10.10.45.0/24,SN707077
SYS7078,app-07079,app-07079,app-07079.dc2.corp,10.20.31.10,ubuntu,22.04,7,2,Corp,prod,high,dc2,true,10.20.31.0/24,SN707078
SYS7079,hdop-07080,hdop-07080,hdop-07080.dc1.corp,10.10.7.122,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.7.0/24,SN707079
SYS7080,cache-07081,cache-07081,cache-07081.dc3.corp,10.30.54.200,centos,7.9,22,4,Corp,prod,high,dc3,true,10.30.54.0/24,SN707080
SYS7081,srv-07082,srv-07082,srv-07082.dc1.corp,10.10.15.56,debian,11,11,4,Corp,prod,low,dc1,true,10.10.15.0/24,SN707081
SYS7082,app-07083,app-07083,app-07083.dc1.corp,10.10.17.81,ubuntu,22.04,15,8,Corp,prod,medium,dc1,true,10.10.17.0/24,SN707082
SYS7083,srv-07084,srv-07084,srv-07084.dc1.corp,10.10.19.168,centos,7.9,6,3,Corp,prod,low,dc1,true,10.10.19.0/24,SN707083
SYS7084,web-07085,web-07085,web-07085.dc2.corp,10.20.46.208,centos,8.4,4,2,Corp,prod,low,dc2,true,10.20.46.0/24,SN707084
SYS7085,app-07086,app-07086,app-07086.dc1.corp,10.10.60.149,ubuntu,22.04,4,7,Corp,prod,high,dc1,true,10.10.60.0/24,SN707085
SYS7086,db-07087,db-07087,db-07087.dc1.corp,10.10.56.128,oracle linux,8.6,59,8,Corp,prod,high,dc1,true,10.10.56.0/24,SN707086
SYS7087,cache-07088,cache-07088,cache-07088.dc3.corp,10.30.9.69,centos,7.9,29,4,Corp,staging,medium,dc3,true,10.30.9.0/24,SN707087
SYS7088,app-07089,app-07089,app-07089.dc2.corp,10.20.59.7,ubuntu,22.04,13,7,Corp,prod,high,dc2,true,10.20.59.0/24,SN707088
SYS7089,srv-07090,srv-07090,srv-07090.dc2.corp,10.20.51.28,debian,11,9,2,Corp,prod,medium,dc2,true,10.20.51.0/24,SN707089
SYS7090,cache-07091,cache-07091,cache-07091.dc1.corp,10.10.11.120,centos,7.9,17,4,Corp,prod,medium,dc1,true,10.10.11.0/24,SN707090
SYS7091,srv-07092,srv-07092,srv-07092.dc1.corp,10.10.7.28,centos,7.9,14,2,Corp,prod,medium,dc1,true,10.10.7.0/24,SN707091
SYS7092,k8s-w-07093,k8s-w-07093,k8s-w-07093.dc1.corp,10.10.48.69,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.48.0/24,SN707092
SYS7093,k8s-w-07094,k8s-w-07094,k8s-w-07094.dc1.corp,10.10.47.32,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.47.0/24,SN707093
SYS7094,app-07095,app-07095,app-07095.dc2.corp,10.20.38.137,rhel,8.6,10,2,Corp,prod,medium,dc2,true,10.20.38.0/24,SN707094
SYS7095,db-07096,db-07096,db-07096.dc1.corp,10.10.55.143,oracle linux,8.6,32,15,Corp,prod,low,dc1,true,10.10.55.0/24,SN707095
SYS7096,db-07097,db-07097,db-07097.dc1.corp,10.10.44.141,centos,7.9,63,16,Corp,staging,high,dc1,true,10.10.44.0/24,SN707096
SYS7097,k8s-w-07098,k8s-w-07098,k8s-w-07098.dc3.corp,10.30.54.142,ubuntu,22.04,64,16,Corp,prod,low,dc3,false,10.30.54.0/24,SN707097
SYS7098,app-07099,app-07099,app-07099.dc1.corp,10.10.47.218,rhel,8.6,5,4,Corp,staging,high,dc1,true,10.10.47.0/24,SN707098
SYS7099,srv-07100,srv-07100,srv-07100.dc1.corp,10.10.28.126,ubuntu,22.04,10,2,Corp,prod,medium,dc1,true,10.10.28.0/24,SN707099
SYS7100,k8s-w-07101,k8s-w-07101,k8s-w-07101.dc1.corp,10.10.56.9,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.56.0/24,SN707100
SYS7101,hdop-07102,hdop-07102,hdop-07102.dc1.corp,10.10.28.81,centos,7.9,64,16,Corp,staging,high,dc1,false,10.10.28.0/24,SN707101
SYS7102,srv-07103,srv-07103,srv-07103.dc2.corp,10.20.48.112,centos,7.9,5,3,Corp,prod,high,dc2,true,10.20.48.0/24,SN707102
SYS7103,k8s-w-07104,k8s-w-07104,k8s-w-07104.dc3.corp,10.30.23.121,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.23.0/24,SN707103
SYS7104,web-07105,web-07105,web-07105.dc1.corp,10.10.10.217,ubuntu,22.04,4,4,Corp,prod,medium,dc1,true,10.10.10.0/24,SN707104
SYS7105,app-07106,app-07106,app-07106.dc1.corp,10.10.12.64,centos,7.9,5,2,Corp,prod,high,dc1,true,10.10.12.0/24,SN707105
SYS7106,app-07107,app-07107,app-07107.dc3.corp,10.30.10.44,rhel,8.6,12,8,Corp,prod,high,dc3,true,10.30.10.0/24,SN707106
SYS7107,app-07108,app-07108,app-07108.dc2.corp,10.20.9.245,centos,7.9,16,7,Corp,staging,medium,dc2,true,10.20.9.0/24,SN707107
SYS7108,app-07109,app-07109,app-07109.dc1.corp,10.10.47.91,ubuntu,22.04,14,8,Corp,prod,low,dc1,true,10.10.47.0/24,SN707108
SYS7109,app-07110,app-07110,app-07110.dc2.corp,10.20.33.9,rhel,8.6,5,2,Corp,prod,high,dc2,true,10.20.33.0/24,SN707109
SYS7110,k8s-w-07111,k8s-w-07111,k8s-w-07111.dc2.corp,10.20.53.43,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.53.0/24,SN707110
SYS7111,app-07112,app-07112,app-07112.dc1.corp,10.10.22.17,centos,7.9,6,2,Corp,dev,medium,dc1,true,10.10.22.0/24,SN707111
SYS7112,web-07113,web-07113,web-07113.dc1.corp,10.10.29.26,centos,8.4,8,2,Corp,prod,medium,dc1,true,10.10.29.0/24,SN707112
SYS7113,k8s-m-07114,k8s-m-07114,k8s-m-07114.dc1.corp,10.10.20.67,ubuntu,22.04,16,8,Corp,prod,medium,dc1,false,10.10.20.0/24,SN707113
SYS7114,hdop-07115,hdop-07115,hdop-07115.dc1.corp,10.10.36.60,centos,7.9,64,16,Corp,staging,medium,dc1,false,10.10.36.0/24,SN707114
SYS7115,hdop-07116,hdop-07116,hdop-07116.dc2.corp,10.20.48.79,centos,7.9,64,16,Corp,prod,low,dc2,false,10.20.48.0/24,SN707115
SYS7116,mon-07117,mon-07117,mon-07117.dc3.corp,10.30.20.123,ubuntu,22.04,5,2,Corp,prod,medium,dc3,true,10.30.20.0/24,SN707116
SYS7117,app-07118,app-07118,app-07118.dc1.corp,10.10.27.51,rhel,8.6,5,8,Corp,staging,medium,dc1,true,10.10.27.0/24,SN707117
SYS7118,srv-07119,srv-07119,srv-07119.dc3.corp,10.30.34.242,debian,11,4,8,Corp,dev,medium,dc3,true,10.30.34.0/24,SN707118
SYS7119,db-07120,db-07120,db-07120.dc1.corp,10.10.2.117,centos,7.9,55,9,Corp,prod,medium,dc1,true,10.10.2.0/24,SN707119
SYS7120,web-07121,web-07121,web-07121.dc2.corp,10.20.7.244,ubuntu,22.04,7,2,Corp,prod,medium,dc2,true,10.20.7.0/24,SN707120
SYS7121,app-07122,app-07122,app-07122.dc3.corp,10.30.15.145,centos,7.9,4,3,Corp,prod,medium,dc3,true,10.30.15.0/24,SN707121
SYS7122,app-07123,app-07123,app-07123.dc3.corp,10.30.1.186,rhel,8.6,9,2,Corp,prod,medium,dc3,true,10.30.1.0/24,SN707122
SYS7123,web-07124,web-07124,web-07124.dc2.corp,10.20.17.184,centos,8.4,8,3,Corp,prod,medium,dc2,true,10.20.17.0/24,SN707123
SYS7124,app-07125,app-07125,app-07125.dc1.corp,10.10.60.80,centos,7.9,11,7,Corp,prod,high,dc1,true,10.10.60.0/24,SN707124
SYS7125,app-07126,app-07126,app-07126.dc1.corp,10.10.14.154,ubuntu,22.04,13,7,Corp,prod,medium,dc1,true,10.10.14.0/24,SN707125
SYS7126,cache-07127,cache-07127,cache-07127.dc3.corp,10.30.42.79,centos,7.9,23,4,Corp,prod,low,dc3,true,10.30.42.0/24,SN707126
SYS7127,app-07128,app-07128,app-07128.dc2.corp,10.20.30.118,ubuntu,22.04,13,3,Corp,staging,high,dc2,true,10.20.30.0/24,SN707127
SYS7128,app-07129,app-07129,app-07129.dc3.corp,10.30.4.22,rhel,8.6,14,6,Corp,prod,medium,dc3,true,10.30.4.0/24,SN707128
SYS7129,app-07130,app-07130,app-07130.dc1.corp,10.10.31.170,rhel,8.6,11,7,Corp,prod,low,dc1,true,10.10.31.0/24,SN707129
SYS7130,k8s-w-07131,k8s-w-07131,k8s-w-07131.dc3.corp,10.30.31.38,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.31.0/24,SN707130
SYS7131,app-07132,app-07132,app-07132.dc1.corp,10.10.22.151,centos,7.9,14,6,Corp,prod,high,dc1,true,10.10.22.0/24,SN707131
SYS7132,web-07133,web-07133,web-07133.dc2.corp,10.20.27.134,ubuntu,22.04,7,4,Corp,prod,low,dc2,true,10.20.27.0/24,SN707132
SYS7133,app-07134,app-07134,app-07134.dc2.corp,10.20.34.194,centos,7.9,9,8,Corp,staging,low,dc2,true,10.20.34.0/24,SN707133
SYS7134,app-07135,app-07135,app-07135.dc2.corp,10.20.8.150,rhel,8.6,8,6,Corp,prod,high,dc2,true,10.20.8.0/24,SN707134
SYS7135,srv-07136,srv-07136,srv-07136.dc1.corp,10.10.9.50,centos,7.9,14,5,Corp,staging,medium,dc1,true,10.10.9.0/24,SN707135
SYS7136,cache-07137,cache-07137,cache-07137.dc1.corp,10.10.52.217,centos,7.9,17,4,Corp,prod,low,dc1,true,10.10.52.0/24,SN707136
SYS7137,srv-07138,srv-07138,srv-07138.dc1.corp,10.10.28.74,centos,7.9,13,7,Corp,prod,low,dc1,true,10.10.28.0/24,SN707137
SYS7138,app-07139,app-07139,app-07139.dc1.corp,10.10.16.117,rhel,8.6,15,4,Corp,staging,high,dc1,true,10.10.16.0/24,SN707138
SYS7139,hdop-07140,hdop-07140,hdop-07140.dc1.corp,10.10.31.27,centos,7.9,64,16,Corp,dev,high,dc1,false,10.10.31.0/24,SN707139
SYS7140,app-07141,app-07141,app-07141.dc1.corp,10.10.10.213,ubuntu,22.04,12,6,Corp,prod,medium,dc1,true,10.10.10.0/24,SN707140
SYS7141,app-07142,app-07142,app-07142.dc3.corp,10.30.26.221,centos,7.9,16,7,Corp,staging,low,dc3,true,10.30.26.0/24,SN707141
SYS7142,db-07143,db-07143,db-07143.dc1.corp,10.10.7.188,oracle linux,8.6,55,15,Corp,staging,medium,dc1,true,10.10.7.0/24,SN707142
SYS7143,web-07144,web-07144,web-07144.dc1.corp,10.10.30.64,ubuntu,22.04,6,2,Corp,prod,low,dc1,true,10.10.30.0/24,SN707143
SYS7144,app-07145,app-07145,app-07145.dc2.corp,10.20.45.39,rhel,8.6,16,5,Corp,staging,high,dc2,true,10.20.45.0/24,SN707144
SYS7145,app-07146,app-07146,app-07146.dc3.corp,10.30.6.208,ubuntu,22.04,5,2,Corp,prod,medium,dc3,true,10.30.6.0/24,SN707145
SYS7146,app-07147,app-07147,app-07147.dc2.corp,10.20.13.179,centos,7.9,11,4,Corp,prod,medium,dc2,true,10.20.13.0/24,SN707146
SYS7147,web-07148,web-07148,web-07148.dc3.corp,10.30.51.132,centos,8.4,7,3,Corp,prod,high,dc3,true,10.30.51.0/24,SN707147
SYS7148,srv-07149,srv-07149,srv-07149.dc2.corp,10.20.23.178,windows,2019,10,2,Corp,prod,high,dc2,true,10.20.23.0/24,SN707148
SYS7149,srv-07150,srv-07150,srv-07150.dc2.corp,10.20.31.246,debian,11,8,6,Corp,prod,low,dc2,true,10.20.31.0/24,SN707149
SYS7150,app-07151,app-07151,app-07151.dc3.corp,10.30.43.71,ubuntu,22.04,4,4,Corp,staging,high,dc3,true,10.30.43.0/24,SN707150
SYS7151,app-07152,app-07152,app-07152.dc3.corp,10.30.39.247,centos,7.9,12,6,Corp,prod,medium,dc3,true,10.30.39.0/24,SN707151
SYS7152,db-07153,db-07153,db-07153.dc1.corp,10.10.16.150,oracle linux,8.6,63,9,Corp,prod,medium,dc1,true,10.10.16.0/24,SN707152
SYS7153,srv-07154,srv-07154,srv-07154.dc1.corp,10.10.30.248,centos,7.9,10,6,Corp,staging,high,dc1,true,10.10.30.0/24,SN707153
SYS7154,db-07155,db-07155,db-07155.dc1.corp,10.10.26.209,oracle linux,8.6,50,13,Corp,prod,high,dc1,true,10.10.26.0/24,SN707154
SYS7155,app-07156,app-07156,app-07156.dc1.corp,10.10.27.25,rhel,8.6,14,5,Corp,prod,low,dc1,true,10.10.27.0/24,SN707155
SYS7156,app-07157,app-07157,app-07157.dc1.corp,10.10.7.7,rhel,8.6,11,5,Corp,prod,high,dc1,true,10.10.7.0/24,SN707156
SYS7157,db-07158,db-07158,db-07158.dc1.corp,10.10.21.195,oracle linux,8.6,48,10,Corp,prod,high,dc1,true,10.10.21.0/24,SN707157
SYS7158,db-07159,db-07159,db-07159.dc2.corp,10.20.1.105,centos,7.9,53,14,Corp,prod,high,dc2,true,10.20.1.0/24,SN707158
SYS7159,web-07160,web-07160,web-07160.dc1.corp,10.10.41.184,ubuntu,22.04,7,3,Corp,prod,high,dc1,true,10.10.41.0/24,SN707159
