VM,Network,IP Address,Connected,MAC Address
app-08625,dvPG-vlan83,10.10.58.193,TRUE,00:50:56:33:33:33
app-08626,dvPG-vlan16,10.20.53.114,TRUE,00:50:56:06:06:06
web-08627,dvPG-vlan33,10.10.7.131,TRUE,00:50:56:27:27:27
web-08629,dvPG-vlan40,10.10.18.22,TRUE,00:50:56:cf:cf:cf
mon-08630,dvPG-vlan71,10.10.54.87,TRUE,00:50:56:6f:6f:6f
srv-08631,dvPG-vlan45,10.10.11.175,TRUE,00:50:56:61:61:61
cache-08632,dvPG-vlan47,10.10.23.160,TRUE,00:50:56:9b:9b:9b
app-08633,dvPG-vlan86,10.10.12.38,TRUE,00:50:56:7f:7f:7f
app-08634,dvPG-vlan19,10.30.25.133,TRUE,00:50:56:0d:0d:0d
web-08635,dvPG-vlan17,10.20.20.154,TRUE,00:50:56:4c:4c:4c
srv-08636,dvPG-vlan13,10.20.36.243,TRUE,00:50:56:a7:a7:a7
app-08637,dvPG-vlan11,10.30.3.136,TRUE,00:50:56:b6:b6:b6
srv-08638,dvPG-vlan87,10.10.1.189,TRUE,00:50:56:4b:4b:4b
srv-08639,dvPG-vlan68,10.10.29.77,TRUE,00:50:56:79:79:79
app-08640,dvPG-vlan48,10.10.12.215,TRUE,00:50:56:c9:c9:c9
app-08642,dvPG-vlan57,10.10.55.193,TRUE,00:50:56:19:19:19
web-08644,dvPG-vlan83,10.20.24.154,TRUE,00:50:56:d4:d4:d4
db-08645,dvPG-vlan42,10.20.43.29,TRUE,00:50:56:89:89:89
app-08646,dvPG-vlan78,10.10.60.22,TRUE,00:50:56:cd:cd:cd
cache-08647,dvPG-vlan27,10.10.29.141,TRUE,00:50:56:56:56:56
app-08649,dvPG-vlan62,10.10.47.69,TRUE,00:50:56:53:53:53
db-08650,dvPG-vlan32,10.10.45.79,TRUE,00:50:56:32:32:32
app-08651,dvPG-vlan24,10.10.2.129,TRUE,00:50:56:8e:8e:8e
srv-08652,dvPG-vlan16,10.20.8.28,TRUE,00:50:56:4b:4b:4b
app-08653,dvPG-vlan60,10.10.3.76,TRUE,00:50:56:3f:3f:3f
app-08654,dvPG-vlan74,10.10.8.159,TRUE,00:50:56:2f:2f:2f
app-08655,dvPG-vlan58,10.10.32.12,TRUE,00:50:56:8c:8c:8c
srv-08656,dvPG-vlan10,10.10.26.239,TRUE,00:50:56:41:41:41
app-08657,dvPG-vlan11,10.20.1.204,TRUE,00:50:56:9a:9a:9a
app-08658,dvPG-vlan37,10.10.3.192,TRUE,00:50:56:da:da:da
app-08659,dvPG-vlan73,10.10.40.193,TRUE,00:50:56:9a:9a:9a
web-08660,dvPG-vlan59,10.20.40.41,TRUE,00:50:56:36:36:36
web-08662,dvPG-vlan27,10.20.33.140,TRUE,00:50:56:67:67:67
db-08664,dvPG-vlan51,10.10.15.114,TRUE,00:50:56:8b:8b:8b
app-08665,dvPG-vlan62,10.10.18.203,TRUE,00:50:56:94:94:94
srv-08666,dvPG-vlan69,10.10.46.80,TRUE,00:50:56:6f:6f:6f
app-08667,dvPG-vlan48,10.10.60.85,TRUE,00:50:56:30:30:30
app-08668,dvPG-vlan29,10.10.12.66,TRUE,00:50:56:b8:b8:b8
srv-08669,dvPG-vlan11,10.10.40.217,TRUE,00:50:56:18:18:18
app-08673,dvPG-vlan80,10.10.31.238,TRUE,00:50:56:37:37:37
srv-08674,dvPG-vlan41,10.10.14.7,TRUE,00:50:56:8f:8f:8f
app-08675,dvPG-vlan48,10.10.11.193,TRUE,00:50:56:0e:0e:0e
cache-08676,dvPG-vlan27,10.10.30.119,TRUE,00:50:56:be:be:be
app-08677,dvPG-vlan10,10.10.38.164,TRUE,00:50:56:4f:4f:4f
srv-08678,dvPG-vlan34,10.20.24.231,TRUE,00:50:56:77:77:77
srv-08679,dvPG-vlan28,10.30.50.125,TRUE,00:50:56:e9:e9:e9
web-08680,dvPG-vlan34,10.10.53.19,TRUE,00:50:56:ea:ea:ea
web-08681,dvPG-vlan90,10.30.52.91,TRUE,00:50:56:48:48:48
app-08682,dvPG-vlan53,10.30.35.143,TRUE,00:50:56:07:07:07
db-08683,dvPG-vlan44,10.10.8.232,TRUE,00:50:56:ae:ae:ae
app-08684,dvPG-vlan57,10.10.4.186,TRUE,00:50:56:57:57:57
db-08686,dvPG-vlan73,10.20.31.8,TRUE,00:50:56:df:df:df
web-08687,dvPG-vlan75,10.20.44.119,TRUE,00:50:56:5a:5a:5a
cache-08688,dvPG-vlan90,10.10.1.14,TRUE,00:50:56:db:db:db
app-08689,dvPG-vlan30,10.10.15.113,TRUE,00:50:56:9e:9e:9e
app-08690,dvPG-vlan52,10.30.50.57,TRUE,00:50:56:6e:6e:6e
app-08691,dvPG-vlan23,10.10.58.162,TRUE,00:50:56:ee:ee:ee
app-08692,dvPG-vlan71,10.10.35.12,TRUE,00:50:56:58:58:58
srv-08693,dvPG-vlan24,10.30.36.150,TRUE,00:50:56:8d:8d:8d
db-08694,dvPG-vlan88,10.30.36.215,TRUE,00:50:56:65:65:65
app-08695,dvPG-vlan39,10.10.26.9,TRUE,00:50:56:ee:ee:ee
db-08696,dvPG-vlan17,10.20.51.187,TRUE,00:50:56:97:97:97
srv-08697,dvPG-vlan84,10.20.25.2,TRUE,00:50:56:01:01:01
app-08698,dvPG-vlan74,10.10.54.193,TRUE,00:50:56:d9:d9:d9
srv-08699,dvPG-vlan20,10.10.37.230,TRUE,00:50:56:ed:ed:ed
srv-08700,dvPG-vlan72,10.20.11.47,TRUE,00:50:56:92:92:92
srv-08701,dvPG-vlan52,10.10.34.10,TRUE,00:50:56:b2:b2:b2
app-08702,dvPG-vlan90,10.10.7.232,TRUE,00:50:56:2b:2b:2b
srv-08703,dvPG-vlan41,10.10.4.82,TRUE,00:50:56:e9:e9:e9
srv-08704,dvPG-vlan64,10.10.48.65,TRUE,00:50:56:4d:4d:4d
app-08705,dvPG-vlan32,10.10.9.164,TRUE,00:50:56:9d:9d:9d
web-08706,dvPG-vlan61,10.10.55.160,TRUE,00:50:56:87:87:87
app-08707,dvPG-vlan89,10.20.47.114,TRUE,00:50:56:2c:2c:2c
srv-08708,dvPG-vlan28,10.10.31.157,TRUE,00:50:56:bb:bb:bb
app-08709,dvPG-vlan78,10.10.55.32,TRUE,00:50:56:e7:e7:e7
cache-08710,dvPG-vlan58,10.10.6.73,TRUE,00:50:56:9c:9c:9c
srv-08711,dvPG-vlan14,10.10.22.116,TRUE,00:50:56:bb:bb:bb
srv-08712,dvPG-vlan89,10.10.46.117,TRUE,00:50:56:f4:f4:f4
app-08714,dvPG-vlan26,10.10.60.234,TRUE,00:50:56:41:41:41
srv-08715,dvPG-vlan36,10.10.16.60,TRUE,00:50:56:c1:c1:c1
srv-08716,dvPG-vlan45,10.10.41.121,TRUE,00:50:56:96:96:96
app-08717,dvPG-vlan26,10.10.59.173,TRUE,00:50:56:c1:c1:c1
mon-08718,dvPG-vlan63,10.10.60.197,TRUE,00:50:56:29:29:29
cache-08719,dvPG-vlan74,10.10.29.162,TRUE,00:50:56:1a:1a:1a
app-08720,dvPG-vlan70,10.10.10.129,TRUE,00:50:56:1f:1f:1f
app-08721,dvPG-vlan69,10.10.57.235,TRUE,00:50:56:ed:ed:ed
app-08722,dvPG-vlan23,10.10.8.73,TRUE,00:50:56:d9:d9:d9
srv-08723,dvPG-vlan79,10.20.8.190,TRUE,00:50:56:12:12:12
app-08724,dvPG-vlan34,10.10.43.129,TRUE,00:50:56:0e:0e:0e
mon-08726,dvPG-vlan68,10.20.7.97,TRUE,00:50:56:ed:ed:ed
app-08729,dvPG-vlan37,10.30.38.170,TRUE,00:50:56:13:13:13
app-08730,dvPG-vlan46,10.10.51.200,TRUE,00:50:56:1b:1b:1b
db-08731,dvPG-vlan86,10.10.3.198,TRUE,00:50:56:d4:d4:d4
app-08732,dvPG-vlan54,10.10.45.127,TRUE,00:50:56:cd:cd:cd
srv-08733,dvPG-vlan26,10.10.54.100,TRUE,00:50:56:b0:b0:b0
srv-08734,dvPG-vlan66,10.10.28.60,TRUE,00:50:56:df:df:df
app-08735,dvPG-vlan56,10.20.28.66,TRUE,00:50:56:3d:3d:3d
srv-08736,dvPG-vlan45,10.10.25.85,TRUE,00:50:56:af:af:af
web-08737,dvPG-vlan10,10.10.39.57,TRUE,00:50:56:2c:2c:2c
mon-08738,dvPG-vlan56,10.10.54.234,TRUE,00:50:56:17:17:17
app-08740,dvPG-vlan67,10.20.5.167,TRUE,00:50:56:76:76:76
mon-08741,dvPG-vlan12,10.10.39.29,TRUE,00:50:56:83:83:83
srv-08742,dvPG-vlan78,10.10.21.82,TRUE,00:50:56:e2:e2:e2
app-08743,dvPG-vlan88,10.20.30.2,TRUE,00:50:56:68:68:68
srv-08744,dvPG-vlan61,10.10.4.56,TRUE,00:50:56:3f:3f:3f
app-08745,dvPG-vlan50,10.20.32.89,TRUE,00:50:56:a5:a5:a5
web-08746,dvPG-vlan85,10.10.44.129,TRUE,00:50:56:7f:7f:7f
db-08747,dvPG-vlan25,10.10.49.212,TRUE,00:50:56:65:65:65
web-08748,dvPG-vlan37,10.10.11.98,TRUE,00:50:56:3b:3b:3b
srv-08749,dvPG-vlan51,10.30.60.12,TRUE,00:50:56:73:73:73
cache-08752,dvPG-vlan58,10.10.9.224,TRUE,00:50:56:36:36:36
srv-08753,dvPG-vlan19,10.30.40.132,TRUE,00:50:56:87:87:87
srv-08755,dvPG-vlan90,10.10.7.146,TRUE,00:50:56:f5:f5:f5
srv-08756,dvPG-vlan22,10.30.32.66,TRUE,00:50:56:f2:f2:f2
web-08757,dvPG-vlan44,10.10.24.13,TRUE,00:50:56:ab:ab:ab
srv-08758,dvPG-vlan90,10.10.27.140,TRUE,00:50:56:05:05:05
srv-08759,dvPG-vlan66,10.20.49.35,TRUE,00:50:56:63:63:63
srv-08761,dvPG-vlan29,10.10.2.209,TRUE,00:50:56:3a:3a:3a
db-08762,dvPG-vlan55,10.20.10.191,TRUE,00:50:56:85:85:85
app-08763,dvPG-vlan10,10.20.25.111,TRUE,00:50:56:3e:3e:3e
srv-08764,dvPG-vlan32,10.20.44.49,TRUE,00:50:56:90:90:90
app-08765,dvPG-vlan27,10.20.50.78,TRUE,00:50:56:59:59:59
cache-08766,dvPG-vlan56,10.20.45.150,TRUE,00:50:56:78:78:78
cache-08767,dvPG-vlan79,10.30.53.70,TRUE,00:50:56:4e:4e:4e
mon-08768,dvPG-vlan85,10.10.47.5,TRUE,00:50:56:7e:7e:7e
app-08769,dvPG-vlan48,10.10.14.196,TRUE,00:50:56:70:70:70
app-08770,dvPG-vlan74,10.10.18.51,TRUE,00:50:56:a4:a4:a4
cache-08771,dvPG-vlan52,10.10.56.11,TRUE,00:50:56:18:18:18
app-08772,dvPG-vlan15,10.10.49.178,TRUE,00:50:56:65:65:65
web-08773,dvPG-vlan29,10.10.2.227,TRUE,00:50:56:c8:c8:c8
srv-08775,dvPG-vlan19,10.20.9.38,TRUE,00:50:56:38:38:38
srv-08776,dvPG-vlan79,10.20.57.213,TRUE,00:50:56:bf:bf:bf
srv-08777,dvPG-vlan70,10.20.20.135,TRUE,00:50:56:e7:e7:e7
app-08778,dvPG-vlan60,10.10.30.116,TRUE,00:50:56:fe:fe:fe
db-08781,dvPG-vlan18,10.10.33.54,TRUE,00:50:56:62:62:62
db-08782,dvPG-vlan31,10.10.40.166,TRUE,00:50:56:e4:e4:e4
srv-08783,dvPG-vlan80,10.10.35.27,TRUE,00:50:56:d6:d6:d6
app-08784,dvPG-vlan85,10.10.22.12,TRUE,00:50:56:64:64:64
db-08785,dvPG-vlan90,10.20.45.72,TRUE,00:50:56:09:09:09
web-08786,dvPG-vlan45,10.30.50.3,TRUE,00:50:56:1c:1c:1c
mon-08787,dvPG-vlan27,10.20.21.158,TRUE,00:50:56:02:02:02
srv-08788,dvPG-vlan81,10.10.26.135,TRUE,00:50:56:f4:f4:f4
app-08789,dvPG-vlan12,10.10.30.128,TRUE,00:50:56:2b:2b:2b
cache-08790,dvPG-vlan54,10.10.1.222,TRUE,00:50:56:60:60:60
srv-08791,dvPG-vlan23,10.10.46.250,TRUE,00:50:56:86:86:86
cache-08792,dvPG-vlan61,10.10.6.12,TRUE,00:50:56:f8:f8:f8
app-08793,dvPG-vlan24,10.10.1.228,TRUE,00:50:56:5d:5d:5d
srv-08794,dvPG-vlan45,10.20.17.200,TRUE,00:50:56:78:78:78
app-08795,dvPG-vlan46,10.30.14.32,TRUE,00:50:56:65:65:65
app-08796,dvPG-vlan32,10.30.51.55,TRUE,00:50:56:1f:1f:1f
mon-08797,dvPG-vlan55,10.10.3.14,TRUE,00:50:56:01:01:01
app-08798,dvPG-vlan51,10.10.25.138,TRUE,00:50:56:5c:5c:5c
web-08799,dvPG-vlan72,10.20.60.155,TRUE,00:50:56:ab:ab:ab
srv-08800,dvPG-vlan37,10.10.1.128,TRUE,00:50:56:05:05:05
app-08801,dvPG-vlan66,10.10.23.193,TRUE,00:50:56:71:71:71
app-08802,dvPG-vlan78,10.10.11.171,TRUE,00:50:56:b5:b5:b5
db-08803,dvPG-vlan15,10.20.19.155,TRUE,00:50:56:72:72:72
app-08805,dvPG-vlan77,10.10.46.177,TRUE,00:50:56:cb:cb:cb
app-08806,dvPG-vlan68,10.20.9.185,TRUE,00:50:56:6f:6f:6f
web-08807,dvPG-vlan78,10.30.7.9,TRUE,00:50:56:67:67:67
srv-08809,dvPG-vlan54,10.20.13.72,TRUE,00:50:56:c2:c2:c2
app-08810,dvPG-vlan57,10.10.5.22,TRUE,00:50:56:f1:f1:f1
app-08811,dvPG-vlan45,10.20.59.193,TRUE,00:50:56:6f:6f:6f
app-08812,dvPG-vlan37,10.30.47.139,TRUE,00:50:56:1e:1e:1e
app-08813,dvPG-vlan38,10.20.49.106,TRUE,00:50:56:22:22:22
app-08814,dvPG-vlan60,10.10.52.18,TRUE,00:50:56:94:94:94
app-08816,dvPG-vlan82,10.10.12.22,TRUE,00:50:56:14:14:14
srv-08818,dvPG-vlan13,10.10.7.56,TRUE,00:50:56:2a:2a:2a
srv-08819,dvPG-vlan28,10.10.59.57,TRUE,00:50:56:a9:a9:a9
web-08820,dvPG-vlan58,10.20.16.129,TRUE,00:50:56:f3:f3:f3
srv-08821,dvPG-vlan23,10.10.3.47,TRUE,00:50:56:27:27:27
srv-08823,dvPG-vlan48,10.10.29.182,TRUE,00:50:56:53:53:53
srv-08826,dvPG-vlan55,10.10.40.137,TRUE,00:50:56:af:af:af
web-08827,dvPG-vlan57,10.10.28.82,TRUE,00:50:56:d3:d3:d3
app-08828,dvPG-vlan50,10.20.34.190,TRUE,00:50:56:f9:f9:f9
app-08829,dvPG-vlan23,10.20.35.247,TRUE,00:50:56:48:48:48
mon-08831,dvPG-vlan80,10.10.51.216,TRUE,00:50:56:b6:b6:b6
mon-08832,dvPG-vlan74,10.30.31.238,TRUE,00:50:56:12:12:12
app-08833,dvPG-vlan78,10.10.54.30,TRUE,00:50:56:75:75:75
srv-08834,dvPG-vlan74,10.10.24.167,TRUE,00:50:56:91:91:91
app-08835,dvPG-vlan80,10.20.25.183,TRUE,00:50:56:7c:7c:7c
cache-08836,dvPG-vlan52,10.10.21.206,TRUE,00:50:56:cd:cd:cd
srv-08837,dvPG-vlan40,10.20.31.244,TRUE,00:50:56:a6:a6:a6
app-08838,dvPG-vlan32,10.10.23.20,TRUE,00:50:56:ea:ea:ea
app-08841,dvPG-vlan90,10.20.31.91,TRUE,00:50:56:18:18:18
db-08842,dvPG-vlan14,10.20.37.52,TRUE,00:50:56:cd:cd:cd
db-08844,dvPG-vlan37,10.30.9.21,TRUE,00:50:56:f0:f0:f0
web-08845,dvPG-vlan65,10.20.18.152,TRUE,00:50:56:e8:e8:e8
app-08846,dvPG-vlan50,10.10.39.22,TRUE,00:50:56:1c:1c:1c
app-08847,dvPG-vlan39,10.10.44.19,TRUE,00:50:56:c1:c1:c1
app-08848,dvPG-vlan42,10.20.48.30,TRUE,00:50:56:af:af:af
srv-08849,dvPG-vlan44,10.20.37.171,TRUE,00:50:56:b9:b9:b9
app-08850,dvPG-vlan35,10.20.53.100,TRUE,00:50:56:12:12:12
cache-08851,dvPG-vlan82,10.10.8.212,TRUE,00:50:56:30:30:30
app-08852,dvPG-vlan15,10.10.37.3,TRUE,00:50:56:28:28:28
app-08853,dvPG-vlan55,10.20.50.217,TRUE,00:50:56:31:31:31
app-08854,dvPG-vlan88,10.10.17.91,TRUE,00:50:56:4e:4e:4e
db-08855,dvPG-vlan80,10.10.29.172,TRUE,00:50:56:5e:5e:5e
srv-08856,dvPG-vlan36,10.20.29.229,TRUE,00:50:56:39:39:39
app-08857,dvPG-vlan17,10.10.29.222,TRUE,00:50:56:7c:7c:7c
app-08858,dvPG-vlan70,10.10.5.85,TRUE,00:50:56:40:40:40
srv-08859,dvPG-vlan33,10.20.22.15,TRUE,00:50:56:a7:a7:a7
app-08860,dvPG-vlan26,10.20.39.221,TRUE,00:50:56:0c:0c:0c
app-08861,dvPG-vlan28,10.10.19.67,TRUE,00:50:56:b5:b5:b5
srv-08863,dvPG-vlan42,10.10.18.70,TRUE,00:50:56:f2:f2:f2
app-08864,dvPG-vlan17,10.10.35.139,TRUE,00:50:56:9e:9e:9e
app-08865,dvPG-vlan42,10.10.56.41,TRUE,00:50:56:71:71:71
app-08866,dvPG-vlan27,10.10.13.250,TRUE,00:50:56:36:36:36
srv-08867,dvPG-vlan16,10.20.51.40,TRUE,00:50:56:cf:cf:cf
app-08868,dvPG-vlan59,10.20.26.75,TRUE,00:50:56:17:17:17
app-08869,dvPG-vlan80,10.10.5.169,TRUE,00:50:56:9e:9e:9e
srv-08870,dvPG-vlan89,10.10.32.69,TRUE,00:50:56:73:73:73
app-08871,dvPG-vlan57,10.20.11.205,TRUE,00:50:56:ad:ad:ad
srv-08872,dvPG-vlan40,10.10.51.120,TRUE,00:50:56:15:15:15
web-08873,dvPG-vlan63,10.10.42.250,TRUE,00:50:56:0f:0f:0f
app-08874,dvPG-vlan82,10.20.13.90,TRUE,00:50:56:7d:7d:7d
app-08876,dvPG-vlan83,10.10.28.47,TRUE,00:50:56:94:94:94
web-08877,dvPG-vlan44,10.30.27.81,TRUE,00:50:56:b7:b7:b7
db-08878,dvPG-vlan58,10.10.45.203,TRUE,00:50:56:22:22:22
srv-08879,dvPG-vlan19,10.20.51.188,TRUE,00:50:56:62:62:62
srv-08880,dvPG-vlan70,10.10.25.129,TRUE,00:50:56:cd:cd:cd
web-08881,dvPG-vlan30,10.20.13.169,TRUE,00:50:56:84:84:84
app-08882,dvPG-vlan29,10.10.6.96,TRUE,00:50:56:06:06:06
db-08883,dvPG-vlan40,10.20.40.6,TRUE,00:50:56:2a:2a:2a
srv-08884,dvPG-vlan71,10.30.35.48,TRUE,00:50:56:3d:3d:3d
app-08885,dvPG-vlan36,10.20.60.165,TRUE,00:50:56:58:58:58
app-08886,dvPG-vlan76,10.10.42.133,TRUE,00:50:56:f7:f7:f7
app-08887,dvPG-vlan78,10.10.20.60,TRUE,00:50:56:f4:f4:f4
srv-08888,dvPG-vlan88,10.20.14.149,TRUE,00:50:56:68:68:68
srv-08890,dvPG-vlan14,10.10.48.46,TRUE,00:50:56:a1:a1:a1
app-08891,dvPG-vlan32,10.10.50.22,TRUE,00:50:56:93:93:93
web-08892,dvPG-vlan38,10.10.48.231,TRUE,00:50:56:bd:bd:bd
srv-08893,dvPG-vlan47,10.20.17.163,TRUE,00:50:56:60:60:60
web-08894,dvPG-vlan85,10.10.51.89,TRUE,00:50:56:cb:cb:cb
cache-08895,dvPG-vlan19,10.10.11.200,TRUE,00:50:56:17:17:17
app-08896,dvPG-vlan78,10.20.27.180,TRUE,00:50:56:d0:d0:d0
app-08897,dvPG-vlan40,10.10.15.95,TRUE,00:50:56:85:85:85
srv-08898,dvPG-vlan34,10.10.45.19,TRUE,00:50:56:24:24:24
srv-08899,dvPG-vlan83,10.30.35.148,TRUE,00:50:56:c7:c7:c7
app-08900,dvPG-vlan53,10.20.24.239,TRUE,00:50:56:23:23:23
app-08901,dvPG-vlan56,10.10.51.198,TRUE,00:50:56:69:69:69
app-08902,dvPG-vlan41,10.30.23.73,TRUE,00:50:56:6b:6b:6b
app-08903,dvPG-vlan29,10.10.27.164,TRUE,00:50:56:06:06:06
db-08904,dvPG-vlan21,10.20.42.110,TRUE,00:50:56:31:31:31
app-08905,dvPG-vlan81,10.10.49.91,TRUE,00:50:56:d2:d2:d2
app-08906,dvPG-vlan85,10.10.52.117,TRUE,00:50:56:bd:bd:bd
app-08907,dvPG-vlan63,10.20.31.177,TRUE,00:50:56:53:53:53
app-08908,dvPG-vlan68,10.10.30.176,TRUE,00:50:56:19:19:19
srv-08909,dvPG-vlan81,10.30.8.13,TRUE,00:50:56:e9:e9:e9
app-08910,dvPG-vlan43,10.10.37.102,TRUE,00:50:56:2c:2c:2c
app-08912,dvPG-vlan17,10.20.22.202,TRUE,00:50:56:41:41:41
app-08913,dvPG-vlan62,10.10.22.204,TRUE,00:50:56:cf:cf:cf
srv-08914,dvPG-vlan19,10.10.19.97,TRUE,00:50:56:12:12:12
srv-08915,dvPG-vlan77,10.10.37.234,TRUE,00:50:56:33:33:33
app-08916,dvPG-vlan87,10.10.25.232,TRUE,00:50:56:06:06:06
app-08917,dvPG-vlan38,10.10.18.167,TRUE,00:50:56:d6:d6:d6
mon-08918,dvPG-vlan84,10.10.56.125,TRUE,00:50:56:b9:b9:b9
app-08919,dvPG-vlan36,10.30.28.140,TRUE,00:50:56:65:65:65
db-08920,dvPG-vlan28,10.10.45.219,TRUE,00:50:56:81:81:81
srv-08921,dvPG-vlan21,10.10.47.177,TRUE,00:50:56:66:66:66
srv-08922,dvPG-vlan80,10.10.53.145,TRUE,00:50:56:21:21:21
app-08923,dvPG-vlan90,10.10.30.46,TRUE,00:50:56:31:31:31
app-08925,dvPG-vlan89,10.10.20.2,TRUE,00:50:56:4d:4d:4d
app-08926,dvPG-vlan55,10.10.20.59,TRUE,00:50:56:d9:d9:d9
web-08927,dvPG-vlan17,10.10.52.53,TRUE,00:50:56:e4:e4:e4
app-08928,dvPG-vlan53,10.10.38.232,TRUE,00:50:56:c2:c2:c2
app-08929,dvPG-vlan57,10.10.35.31,TRUE,00:50:56:37:37:37
srv-08930,dvPG-vlan74,10.20.37.3,TRUE,00:50:56:75:75:75
app-08931,dvPG-vlan57,10.10.3.92,TRUE,00:50:56:e8:e8:e8
db-08932,dvPG-vlan33,10.20.50.193,TRUE,00:50:56:74:74:74
srv-08933,dvPG-vlan65,10.30.18.29,TRUE,00:50:56:5b:5b:5b
db-08934,dvPG-vlan78,10.10.7.60,TRUE,00:50:56:44:44:44
app-08935,dvPG-vlan69,10.10.26.107,TRUE,00:50:56:7e:7e:7e
app-08936,dvPG-vlan29,10.30.46.98,TRUE,00:50:56:49:49:49
db-08937,dvPG-vlan84,10.30.30.8,TRUE,00:50:56:42:42:42
app-08938,dvPG-vlan14,10.10.32.120,TRUE,00:50:56:db:db:db
db-08939,dvPG-vlan34,10.10.41.66,TRUE,00:50:56:b4:b4:b4
app-08940,dvPG-vlan59,10.20.56.140,TRUE,00:50:56:f3:f3:f3
srv-08941,dvPG-vlan46,10.10.21.6,TRUE,00:50:56:2e:2e:2e
app-08942,dvPG-vlan32,10.10.54.225,TRUE,00:50:56:fd:fd:fd
srv-08944,dvPG-vlan40,10.10.60.108,TRUE,00:50:56:9c:9c:9c
srv-08945,dvPG-vlan29,10.10.44.151,TRUE,00:50:56:f4:f4:f4
srv-08946,dvPG-vlan21,10.20.31.87,TRUE,00:50:56:b4:b4:b4
web-08947,dvPG-vlan51,10.20.43.56,TRUE,00:50:56:a8:a8:a8
app-08948,dvPG-vlan26,10.10.27.204,TRUE,00:50:56:f1:f1:f1
app-08949,dvPG-vlan49,10.20.20.6,TRUE,00:50:56:5d:5d:5d
app-08950,dvPG-vlan29,10.20.21.106,TRUE,00:50:56:ac:ac:ac
srv-08951,dvPG-vlan81,10.30.39.215,TRUE,00:50:56:9e:9e:9e
srv-08952,dvPG-vlan55,10.10.1.131,TRUE,00:50:56:8f:8f:8f
srv-08953,dvPG-vlan34,10.10.19.164,TRUE,00:50:56:55:55:55
app-08954,dvPG-vlan52,10.20.21.161,TRUE,00:50:56:29:29:29
app-08955,dvPG-vlan11,10.20.18.194,TRUE,00:50:56:27:27:27
srv-08956,dvPG-vlan88,10.10.7.148,TRUE,00:50:56:a1:a1:a1
app-08957,dvPG-vlan28,10.10.28.177,TRUE,00:50:56:26:26:26
srv-08958,dvPG-vlan86,10.10.18.31,TRUE,00:50:56:9f:9f:9f
app-08962,dvPG-vlan25,10.10.24.35,TRUE,00:50:56:56:56:56
srv-08963,dvPG-vlan11,10.10.1.147,TRUE,00:50:56:0d:0d:0d
db-08964,dvPG-vlan45,10.20.29.104,TRUE,00:50:56:75:75:75
app-08965,dvPG-vlan14,10.20.10.186,TRUE,00:50:56:fc:fc:fc
app-08966,dvPG-vlan72,10.20.1.240,TRUE,00:50:56:52:52:52
web-08967,dvPG-vlan80,10.20.53.110,TRUE,00:50:56:2f:2f:2f
srv-08968,dvPG-vlan61,10.10.3.211,TRUE,00:50:56:67:67:67
app-08969,dvPG-vlan79,10.10.35.38,TRUE,00:50:56:35:35:35
web-08970,dvPG-vlan20,10.20.52.14,TRUE,00:50:56:81:81:81
srv-08971,dvPG-vlan21,10.10.42.145,TRUE,00:50:56:1d:1d:1d
app-08972,dvPG-vlan67,10.10.17.51,TRUE,00:50:56:b2:b2:b2
srv-08973,dvPG-vlan38,10.10.11.222,TRUE,00:50:56:b8:b8:b8
srv-08974,dvPG-vlan87,10.20.12.161,TRUE,00:50:56:40:40:40
cache-08975,dvPG-vlan71,10.10.2.98,TRUE,00:50:56:fb:fb:fb
app-08976,dvPG-vlan85,10.10.11.227,TRUE,00:50:56:52:52:52
app-08977,dvPG-vlan71,10.20.42.176,TRUE,00:50:56:d5:d5:d5
srv-08978,dvPG-vlan84,10.30.50.224,TRUE,00:50:56:de:de:de
srv-08979,dvPG-vlan84,10.20.6.174,TRUE,00:50:56:8b:8b:8b
srv-08980,dvPG-vlan35,10.20.56.51,TRUE,00:50:56:3c:3c:3c
app-08981,dvPG-vlan65,10.20.35.81,TRUE,00:50:56:5a:5a:5a
db-08982,dvPG-vlan21,10.30.57.158,TRUE,00:50:56:4d:4d:4d
srv-08986,dvPG-vlan59,10.30.20.221,TRUE,00:50:56:dd:dd:dd
app-08987,dvPG-vlan71,10.10.49.73,TRUE,00:50:56:0d:0d:0d
app-08988,dvPG-vlan41,10.10.54.9,TRUE,00:50:56:81:81:81
web-08989,dvPG-vlan52,10.10.18.181,TRUE,00:50:56:d5:d5:d5
web-08990,dvPG-vlan85,10.20.54.76,TRUE,00:50:56:f4:f4:f4
db-08991,dvPG-vlan72,10.30.5.57,TRUE,00:50:56:77:77:77
srv-08992,dvPG-vlan82,10.10.47.109,TRUE,00:50:56:aa:aa:aa
srv-08993,dvPG-vlan26,10.10.8.207,TRUE,00:50:56:19:19:19
srv-08994,dvPG-vlan58,10.20.7.191,TRUE,00:50:56:99:99:99
app-08995,dvPG-vlan60,10.20.5.149,TRUE,00:50:56:3f:3f:3f
app-08996,dvPG-vlan29,10.10.42.167,TRUE,00:50:56:57:57:57
cache-08997,dvPG-vlan84,10.10.36.108,TRUE,00:50:56:29:29:29
app-08998,dvPG-vlan80,10.20.44.217,TRUE,00:50:56:c7:c7:c7
app-09000,dvPG-vlan58,10.20.28.211,TRUE,00:50:56:7b:7b:7b
app-09001,dvPG-vlan51,10.10.12.10,TRUE,00:50:56:05:05:05
db-09002,dvPG-vlan51,10.10.20.75,TRUE,00:50:56:52:52:52
